local_id,names,count,loc,rkd,ulan,viaf,wikidata,heritage_e_number,heritage_f_number,not_assigned,oxford_dict_nat_bio,gnd
1499,Abraham Cooper,30,http://id.loc.gov/authorities/names/nr91037399,,http://vocab.getty.edu/ulan/500023150,http://viaf.org/viaf/45086944,http://www.wikidata.org/entity/Q329878,E5527,F2212; F660,,,https://d-nb.info/gnd/11769830X
1991,Edward Edwards,30,http://id.loc.gov/authorities/names/n86085744,,http://vocab.getty.edu/ulan/500011262,http://viaf.org/viaf/9922828,http://www.wikidata.org/entity/Q5342741,E5999,F1578; F2636; F712,,,https://d-nb.info/gnd/104278846
2026,Alfred Elmore,30,http://id.loc.gov/authorities/names/nr91009568,,http://vocab.getty.edu/ulan/500010846,http://viaf.org/viaf/58934196,http://www.wikidata.org/entity/Q2644937,E6044,F1582; F2670; F714,,,https://d-nb.info/gnd/1038762944
2857,John Frederick Herring Jnr,30,,,http://vocab.getty.edu/ulan/500018168,http://viaf.org/viaf/60795189,http://www.wikidata.org/entity/Q965929,E6744,F1738; F3364; F3368,,,https://d-nb.info/gnd/1249148707
3100,Joseph Murray Ince,30,http://id.loc.gov/authorities/names/nr2007003481,,http://vocab.getty.edu/ulan/500023803,,http://www.wikidata.org/entity/Q4201328,E6970,F1777; F3592,,,
3422,John Lavery,30,http://id.loc.gov/authorities/names/n84013990,,http://vocab.getty.edu/ulan/500000428,http://viaf.org/viaf/12401964,http://www.wikidata.org/entity/Q609328,E7436,F4057,,,https://d-nb.info/gnd/119340828
4188,Henry Nelson O'Neil,30,http://id.loc.gov/authorities/names/n90650802,,http://vocab.getty.edu/ulan/500014170,http://viaf.org/viaf/63167256,http://www.wikidata.org/entity/Q5726252,E8163,F4788,,,https://d-nb.info/gnd/1153796562
4505,Joseph Powell,30,,,http://vocab.getty.edu/ulan/500227566,,,E8426,F1912; F5052,,,
452,Jacopo Amigoni,30,http://id.loc.gov/authorities/names/n85017708,,http://vocab.getty.edu/ulan/500016473,http://viaf.org/viaf/30333378,http://www.wikidata.org/entity/Q380897,E2951,F110,,,https://d-nb.info/gnd/118812343
4671,Thomas Miles Richardson the younger,30,http://id.loc.gov/authorities/names/n2011015054,,http://vocab.getty.edu/ulan/500025815,http://viaf.org/viaf/169483388,http://www.wikidata.org/entity/Q19930624,E8570,F1935; F5196,,,https://d-nb.info/gnd/122703758
5585,Daniel Turner,30,,,http://vocab.getty.edu/ulan/500124274,,http://www.wikidata.org/entity/Q23903019,E9382,F1242; F6013,,,
1310,George Chambers the elder,29,http://id.loc.gov/authorities/names/nr91041118,,http://vocab.getty.edu/ulan/500007788,http://viaf.org/viaf/72205628,http://www.wikidata.org/entity/Q3951062,E4782,F1484; F1490; F641,,,https://d-nb.info/gnd/11950992X
1386,Luke Clennell,29,http://id.loc.gov/authorities/names/n88616762,,http://vocab.getty.edu/ulan/500032138,http://viaf.org/viaf/61821640,http://www.wikidata.org/entity/Q1532726,E5288,F1495; F1984; F646,,,https://d-nb.info/gnd/129292052
1699,Hendrick Danckerts,29,http://id.loc.gov/authorities/names/no2009084000,,http://vocab.getty.edu/ulan/500019091,http://viaf.org/viaf/90497345,http://www.wikidata.org/entity/Q2354473,E3882,F1543; F689,,,https://d-nb.info/gnd/131894722
1733,Richard Barrett Davis,29,http://id.loc.gov/authorities/names/no2011160575,,http://vocab.getty.edu/ulan/500001792,,http://www.wikidata.org/entity/Q7323974,E5795,F2429; F695,,,
2315,Henri Gascard,29,,,http://vocab.getty.edu/ulan/500029516,http://viaf.org/viaf/250860406,http://www.wikidata.org/entity/Q12058374,E6282,F2910,,,https://d-nb.info/gnd/1078648123
2317,Francois Gasselin,29,,,http://vocab.getty.edu/ulan/500060308,,http://www.wikidata.org/entity/Q109971832,E6283,F2911,,,
4185,James Arthur O'Connor,29,http://id.loc.gov/authorities/names/n85288344,,http://vocab.getty.edu/ulan/500031533,http://viaf.org/viaf/23087704,http://www.wikidata.org/entity/Q6128880,E8149,F1123; F4774,,,https://d-nb.info/gnd/12494986X
422,Samuel Henry Alken,29,http://id.loc.gov/authorities/names/nb2012003359,,http://vocab.getty.edu/ulan/500014677,,http://www.wikidata.org/entity/Q18508638,E2937,F1369; F97,,,
4550,Samuel Gillespie Prout,29,,,http://vocab.getty.edu/ulan/500001817,,http://www.wikidata.org/entity/Q24256743,E5217,F1920,,,
5648,Willem van de Velde,29,http://id.loc.gov/authorities/names/n82056725,,http://vocab.getty.edu/ulan/500014495,http://viaf.org/viaf/3270908,http://www.wikidata.org/entity/Q722912,E9425,F1249; F6056,,,https://d-nb.info/gnd/118977369
5986,Joseph Wilton,29,http://id.loc.gov/authorities/names/no2020036289,,http://vocab.getty.edu/ulan/500118928,http://viaf.org/viaf/5838828,http://www.wikidata.org/entity/Q6288018,E7231,F3852,,,https://d-nb.info/gnd/123371392
1248,Rosalba Carriera,28,,,http://vocab.getty.edu/ulan/500357027,,,E4639,F1347,,,
1308,Mason Chamberlin the elder,28,http://id.loc.gov/authorities/names/nr97041919,,http://vocab.getty.edu/ulan/500008275,http://viaf.org/viaf/50393927,http://www.wikidata.org/entity/Q6783542,E4780,F1488; F640,,,https://d-nb.info/gnd/132648342
1471,Nicholas Condy,28,http://id.loc.gov/authorities/names/nr91041124,,http://vocab.getty.edu/ulan/500010819,http://viaf.org/viaf/58940233,http://www.wikidata.org/entity/Q7025243,E5407,F2104,,,https://d-nb.info/gnd/135410899X
1640,Isaac Cruikshank,28,http://id.loc.gov/authorities/names/n94004259,,http://vocab.getty.edu/ulan/500005958,http://viaf.org/viaf/107045019,http://www.wikidata.org/entity/Q3154738,E5704,F1533; F2338,,,https://d-nb.info/gnd/119201623
1783,William Delamotte,28,http://id.loc.gov/authorities/names/nr2003012809,,http://vocab.getty.edu/ulan/500012697,http://viaf.org/viaf/39650625,http://www.wikidata.org/entity/Q8004299,E5817,F1554; F2451; F698,,,https://d-nb.info/gnd/1055098070
2178,Stanhope Alexander Forbes,28,http://id.loc.gov/authorities/names/nr93000571,,http://vocab.getty.edu/ulan/500028204,http://viaf.org/viaf/22949653,http://www.wikidata.org/entity/Q360724,E6193,F2821,,,https://d-nb.info/gnd/119366134
2188,Edward Forster,28,http://id.loc.gov/authorities/names/n85253035,,http://vocab.getty.edu/ulan/500434095,http://viaf.org/viaf/63994651,http://www.wikidata.org/entity/Q5342962,E9978,F8015,,,https://d-nb.info/gnd/121241920
2300,William Fraser Garden,28,http://id.loc.gov/authorities/names/no2018112118,,http://vocab.getty.edu/ulan/500053562,,http://www.wikidata.org/entity/Q37594554,E6270,F2898,,,
2395,J. Gilfoy,28,,,http://vocab.getty.edu/ulan/500001216,,,E9982,F8019,,,
3862,Frans van der Mijn,28,,,http://vocab.getty.edu/ulan/500019679,,http://www.wikidata.org/entity/Q5492428,E7850,F4474,,,
4069,Frederick Nash,28,http://id.loc.gov/authorities/names/nr2002022115,,http://vocab.getty.edu/ulan/500000958,,http://www.wikidata.org/entity/Q16066222,E8059,F1089; F1876; F4683,,,
4162,Joseph Frans Nollekens,28,,,http://vocab.getty.edu/ulan/500013499,http://viaf.org/viaf/95763597,http://www.wikidata.org/entity/Q16859440,E8123,F1119; F4748,,,https://d-nb.info/gnd/124511236
4233,William Young Ottley,28,http://id.loc.gov/authorities/names/n79139500,,http://vocab.getty.edu/ulan/500009383,http://viaf.org/viaf/19860797,http://www.wikidata.org/entity/Q8020693,E8183,F4808,,,https://d-nb.info/gnd/115535780
4482,Paul Falconer Poole,28,http://id.loc.gov/authorities/names/no2006060338,,http://vocab.getty.edu/ulan/500029741,,http://www.wikidata.org/entity/Q7150579,E8404,F5030,,,
4615,Katherine Read,28,http://id.loc.gov/authorities/names/nr99029800,,http://vocab.getty.edu/ulan/500002897,http://viaf.org/viaf/95698369,http://www.wikidata.org/entity/Q5052892,E8529,F5155,,,https://d-nb.info/gnd/124459234
4723,George Robertson,28,http://id.loc.gov/authorities/names/nb2014005509,,http://vocab.getty.edu/ulan/500017531,http://viaf.org/viaf/306385705,http://www.wikidata.org/entity/Q18783671,E8556,F1939; F5182,,,https://d-nb.info/gnd/1180083407
5011,William Joseph Shayer,28,http://id.loc.gov/authorities/names/nr95029714,,http://vocab.getty.edu/ulan/500003065,http://viaf.org/viaf/36809873,http://www.wikidata.org/entity/Q21289972,E4460,F1195,,,https://d-nb.info/gnd/1051011922
5053,Jan Siberechts,28,http://id.loc.gov/authorities/names/nb2001067952,,http://vocab.getty.edu/ulan/500115547,http://viaf.org/viaf/28230819,http://www.wikidata.org/entity/Q1347599,E8916,F1198; F5543,,,https://d-nb.info/gnd/132435837
5218,Gervase Spencer,28,,,http://vocab.getty.edu/ulan/500020235,,http://www.wikidata.org/entity/Q5553497,E9076,F5704,,,
5745,Thomas Walmsley,28,,,http://vocab.getty.edu/ulan/500011951,,http://www.wikidata.org/entity/Q18672672,E5460;E9510,F2157; F6142,,,
576,Copplestone Warre Bamfylde,28,http://id.loc.gov/authorities/names/no98083918,,http://vocab.getty.edu/ulan/500025960,,http://www.wikidata.org/entity/Q5168622,E4690;E3085,F1398; F232,,,
5785,Alfred Waterhouse,28,http://id.loc.gov/authorities/names/n86138416,,http://vocab.getty.edu/ulan/500027031,http://viaf.org/viaf/2594148997591159870001,http://www.wikidata.org/entity/Q339830,E9551,F6183,,,https://d-nb.info/gnd/122826817
1081,John Buckler,27,http://id.loc.gov/authorities/names/nb2009025332,,http://vocab.getty.edu/ulan/500014885,http://viaf.org/viaf/50376255,http://www.wikidata.org/entity/Q6223764,E4125,F1447; F889,,,https://d-nb.info/gnd/132037254
2074,Thomas Faed,27,http://id.loc.gov/authorities/names/n88218515,,http://vocab.getty.edu/ulan/500012087,http://viaf.org/viaf/24874683,http://www.wikidata.org/entity/Q1348848,E6081,F2709,,,https://d-nb.info/gnd/1052732623
2462,Julia Isabella Levina Gordon,27,,,http://vocab.getty.edu/ulan/500097727,,http://www.wikidata.org/entity/Q97572322,E6416,F3036,,,
3856,John Middleton,27,,,http://vocab.getty.edu/ulan/500442595,,,E7857,F1058; F1851; F4481,,,
3952,Henry Moore,27,http://id.loc.gov/authorities/names/nr96023533,,http://vocab.getty.edu/ulan/500026809,http://viaf.org/viaf/61443930,http://www.wikidata.org/entity/Q466588,E7937,F1068; F1863; F4561,,,https://d-nb.info/gnd/1135638373
4423,Henry William Pickersgill,27,http://id.loc.gov/authorities/names/nr2002014792,,http://vocab.getty.edu/ulan/500006697,http://viaf.org/viaf/24873518,http://www.wikidata.org/entity/Q3133160,E8355,F4981,,,https://d-nb.info/gnd/116178965
4589,Johann Heinrich Ramberg,27,http://id.loc.gov/authorities/names/n84044977,,http://vocab.getty.edu/ulan/500015910,http://viaf.org/viaf/92075766,http://www.wikidata.org/entity/Q882599,E4418,F1153; F1925; F5121,,,https://d-nb.info/gnd/118598031
4714,Thomas Roberts,27,http://id.loc.gov/authorities/names/n79039387,,http://vocab.getty.edu/ulan/500022558,http://viaf.org/viaf/38189809,http://www.wikidata.org/entity/Q7793586,E8607,F1172; F5233,,,https://d-nb.info/gnd/138697728
5532,William Tomkins,27,,,http://vocab.getty.edu/ulan/500012742,,http://www.wikidata.org/entity/Q18531615,E9331,F5962,,,
556,George Arnald Baker,27,,,http://vocab.getty.edu/ulan/500071338,,http://www.wikidata.org/entity/Q41401946,E3002,F161,,,
5883,James McNeill Whistler,27,http://id.loc.gov/authorities/names/n79032293,,http://vocab.getty.edu/ulan/500012432,http://viaf.org/viaf/46804212,http://www.wikidata.org/entity/Q203643,E9641;E5476,F2173; F6273,,,https://d-nb.info/gnd/118632124
857,Joseph Edgar Boehm,27,,,http://vocab.getty.edu/ulan/500179987,,,E6994;E3685,F3616; F494; F598,,,
1391,John Cleveley,26,,,http://vocab.getty.edu/ulan/500010887,,http://www.wikidata.org/entity/Q6226369,E5294,F1496; F1990; F647,,,
1531,Richard Corbould,26,http://id.loc.gov/authorities/names/nr92035076,,http://vocab.getty.edu/ulan/500003385,http://viaf.org/viaf/71662961,http://www.wikidata.org/entity/Q7324894,E5566,F1515; F2237,,,https://d-nb.info/gnd/1136447636
2472,Thomas Cooper Gotch,26,http://id.loc.gov/authorities/names/nr96035118,,http://vocab.getty.edu/ulan/500024972,http://viaf.org/viaf/8168101,http://www.wikidata.org/entity/Q635980,E6418,F3038,,,https://d-nb.info/gnd/117550302
2805,Egbert van Heemskerck the elder,26,http://id.loc.gov/authorities/names/nr2003000174,,http://vocab.getty.edu/ulan/500027304,http://viaf.org/viaf/288551591,http://www.wikidata.org/entity/Q721656,E6699,F3320,,,https://d-nb.info/gnd/1012185397
2840,John Rogers Herbert,26,http://id.loc.gov/authorities/names/n97861314,,http://vocab.getty.edu/ulan/500004979,http://viaf.org/viaf/6694365,http://www.wikidata.org/entity/Q323854,E6731,F3352,,,https://d-nb.info/gnd/1051630452
3353,John Burney Ladbrooke,26,http://id.loc.gov/authorities/names/nr92032537,,http://vocab.getty.edu/ulan/500027769,,http://www.wikidata.org/entity/Q18671952,E7362,F3983; F977,,,
3393,Walter Langley,26,http://id.loc.gov/authorities/names/n87817881,,http://vocab.getty.edu/ulan/500007053,,http://www.wikidata.org/entity/Q1377833,E7403,F4024,,,
3613,Edward Luttrell,26,,,http://vocab.getty.edu/ulan/500024846,,http://www.wikidata.org/entity/Q18576093,E5121,F1830; F4258,,,
4884,John Singer Sargent,26,http://id.loc.gov/authorities/names/n50019335,,http://vocab.getty.edu/ulan/500023972,http://viaf.org/viaf/12466780,http://www.wikidata.org/entity/Q155626,E8767,F5393,,,https://d-nb.info/gnd/118794582
5076,William Simpson,26,http://id.loc.gov/authorities/names/n86023833,,http://vocab.getty.edu/ulan/500005218,http://viaf.org/viaf/18157193,http://www.wikidata.org/entity/Q2095810,E8946,F2022; F5573,,,https://d-nb.info/gnd/124442250
5588,Francis Calcroft Turner,26,,,http://vocab.getty.edu/ulan/500031966,,http://www.wikidata.org/entity/Q21117631,E9385,F1243; F6016,,,
5717,James Wales,26,http://id.loc.gov/authorities/names/n80028792,,http://vocab.getty.edu/ulan/500002147,http://viaf.org/viaf/66897287,http://www.wikidata.org/entity/Q6144995,E5456,F2153,,,https://d-nb.info/gnd/104180714
6003,William Frederick Witherington,26,http://id.loc.gov/authorities/names/nr91028611,,http://vocab.getty.edu/ulan/500006173,http://viaf.org/viaf/69201725,http://www.wikidata.org/entity/Q12073079,E9739,F1279; F6371,,,https://d-nb.info/gnd/1064022715
1685,Nicholas Thomas Dall,25,,,http://vocab.getty.edu/ulan/500022086,,http://www.wikidata.org/entity/Q7026305,E5737;E4830,F1538; F2371; F2375,,,
2025,Stephen Elmer,25,http://id.loc.gov/authorities/names/nr94000909,,http://vocab.getty.edu/ulan/500023060,,http://www.wikidata.org/entity/Q7609144,E6042,F2668,,,
2331,Andrew Geddes,25,http://id.loc.gov/authorities/names/nr97015221,,http://vocab.getty.edu/ulan/500027729,http://viaf.org/viaf/37190668,http://www.wikidata.org/entity/Q4757068,E6295,F1618; F2923; F850,,,https://d-nb.info/gnd/123860377
2556,Jan Griffier the elder,25,,,http://vocab.getty.edu/ulan/500031308,https://viaf.org/viaf/15923202,http://www.wikidata.org/entity/Q1902248,E4099,F3113; F867,,,
3007,Henry Howard,25,http://id.loc.gov/authorities/names/n86021532,,http://vocab.getty.edu/ulan/500032645,http://viaf.org/viaf/12297000,http://www.wikidata.org/entity/Q352364,E6880,F3502; F946,,,https://d-nb.info/gnd/117014923
3144,William James,25,,,http://vocab.getty.edu/ulan/500026723,,http://www.wikidata.org/entity/Q98834314,E4207,F3657; F958,,,
3399,John Laporte,25,http://id.loc.gov/authorities/names/nr92033100,,http://vocab.getty.edu/ulan/500005126,,http://www.wikidata.org/entity/Q15436272,E7412,F1805; F4033,,,
3476,William Leighton Leitch,25,http://id.loc.gov/authorities/names/nr92045192,,http://vocab.getty.edu/ulan/500024226,http://viaf.org/viaf/52604065,http://www.wikidata.org/entity/Q2579723,E7460,F1812; F4081,,,https://d-nb.info/gnd/123713862
3970,David Morier,25,,,http://vocab.getty.edu/ulan/500014887,http://viaf.org/viaf/95772250,http://www.wikidata.org/entity/Q15699621,E7952,F4576,,,https://d-nb.info/gnd/1294802356
4566,George Pyne,25,,,http://vocab.getty.edu/ulan/500119251,,http://www.wikidata.org/entity/Q52220479,E8477,F1921; F5103,,,
4750,George Fennel Robson,25,http://id.loc.gov/authorities/names/no2005109481,,http://vocab.getty.edu/ulan/500000254,http://viaf.org/viaf/74258411,http://www.wikidata.org/entity/Q16858302,E8591,F1941; F5217,,,https://d-nb.info/gnd/103108335
517,Samuel Atkins,25,,,http://vocab.getty.edu/ulan/500017029,,http://www.wikidata.org/entity/Q7410795,E3031,F1390; F190,,,
5610,Richard Thomas Underwood,25,http://id.loc.gov/authorities/names/n2004074661,,http://vocab.getty.edu/ulan/500033295,http://viaf.org/viaf/21536197,http://www.wikidata.org/entity/Q18672667,E9395,F2140; F6026,,,https://d-nb.info/gnd/172428726
6230,Mary Gardiner,25,,,http://vocab.getty.edu/ulan/500015694,,,,,,,
777,John Bettes I,25,,,http://vocab.getty.edu/ulan/500030213,,http://www.wikidata.org/entity/Q3181049,E3615,F424; F594,,,
1240,Margaret Sarah Carpenter,24,http://id.loc.gov/authorities/names/nr92027479,,http://vocab.getty.edu/ulan/500020371,http://viaf.org/viaf/78643639,http://www.wikidata.org/entity/Q3290472,E4629,F1337,,,https://d-nb.info/gnd/137354266
1512,Richard Cooper the elder,24,,,http://vocab.getty.edu/ulan/500001594,http://viaf.org/viaf/266914419,http://www.wikidata.org/entity/Q16859271,E5540,F2223,,,https://d-nb.info/gnd/130861146
1605,Joseph Crawhall,24,http://id.loc.gov/authorities/names/nr90018973,,http://vocab.getty.edu/ulan/500004212,http://viaf.org/viaf/10648106,http://www.wikidata.org/entity/Q1706796,E4818;E5667,F1526; F2301,,,https://d-nb.info/gnd/119096072
1614,John de Critz the younger,24,,,http://vocab.getty.edu/ulan/500355222,,http://www.wikidata.org/entity/Q18559792,E5690,F2324; F678,,,
1982,John Giles Eccardt,24,http://id.loc.gov/authorities/names/n2021014146,,http://vocab.getty.edu/ulan/500124350,http://viaf.org/viaf/96599446,http://www.wikidata.org/entity/Q820627,E5986,F2623,,,https://d-nb.info/gnd/1106287355
2177,Elizabeth Adela Forbes,24,http://id.loc.gov/authorities/names/nr2001000352,,http://vocab.getty.edu/ulan/500015085,http://viaf.org/viaf/107083557,http://www.wikidata.org/entity/Q386247,E6194,F2822,,,https://d-nb.info/gnd/128431792
2407,James Gillray,24,http://id.loc.gov/authorities/names/n50033402,,http://vocab.getty.edu/ulan/500017355,http://viaf.org/viaf/66735065,http://www.wikidata.org/entity/Q520806,E6342,F1684; F2970,,,https://d-nb.info/gnd/118694995
2648,Gawen Hamilton,24,http://id.loc.gov/authorities/names/nr92043661,,http://vocab.getty.edu/ulan/500020729,,http://www.wikidata.org/entity/Q5528439,E6572,F3193; F888,,,
2684,Thomas Bush Hardy,24,http://id.loc.gov/authorities/names/nr92028757,,http://vocab.getty.edu/ulan/500015056,http://viaf.org/viaf/14635245,http://www.wikidata.org/entity/Q16059781,E6603,F3224,,,https://d-nb.info/gnd/139655220
2944,Francis Holman,24,,,http://vocab.getty.edu/ulan/500029808,,http://www.wikidata.org/entity/Q5481308,E6822,F3444; F940,,,
4153,Matthew Noble,24,,,http://vocab.getty.edu/ulan/500089550,http://viaf.org/viaf/3409129,http://www.wikidata.org/entity/Q6791021,E7127,F3748,,,https://d-nb.info/gnd/124576575
708,Richard Beauvoir,24,,,http://vocab.getty.edu/ulan/500197933,,http://www.wikidata.org/entity/Q18734174,E3444,F359,,,
1330,John Cheere,23,,,http://vocab.getty.edu/ulan/500054620,http://viaf.org/viaf/1171313,http://www.wikidata.org/entity/Q138605,E7003,F3625,,,https://d-nb.info/gnd/132370298
1419,George Vicat Cole,23,http://id.loc.gov/authorities/names/nb2007027744,,http://vocab.getty.edu/ulan/500002315,http://viaf.org/viaf/9375945,http://www.wikidata.org/entity/Q5545492,E5334,F2029,,,https://d-nb.info/gnd/1187258725
